"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"827","NEON.PLA.D19.DEJU.02952","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",14.2,130,"noChange",6,2.3,2,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083989.99695723,561228.144925226,0.7,63.8777534555613,-145.753584336017,"511.66",1.1
"894","NEON.PLA.D19.DEJU.04522","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10,130,"noChange",6,1.4,1,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084367.9040254,561229.911507246,0.7,63.8811437464248,-145.753398118345,"506.78",1.1
"903","NEON.PLA.D19.DEJU.04530","DEJU_050.basePlot.vst","DEJU_050",2021-08-26,"single bole tree","Live",10.4,130,"noChange",6,1.6,1.3,"Full sun",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084311.22709995,561033.030711072,0.7,63.8806696956302,-145.757427814997,"508.86",1.1
"987","NEON.PLA.D19.DEJU.05031","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.1,125,"noChange",6,1.6,1.4,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084407.05845063,560709.913344158,0.7,63.881585812545,-145.763966530488,"511.61",1.11
"1026","NEON.PLA.D19.DEJU.05101","DEJU_052.basePlot.vst","DEJU_052",2021-08-23,"single bole tree","Live",10.8,130,"noChange",6,2.9,2.1,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084456.14861721,561757.362273221,0.73,63.881842616901,-145.742627261913,"508.2",1.11
"90","NEON.PLA.D19.DEJU.00132","DEJU_050.basePlot.vst","DEJU_050",2021-08-26,"single bole tree","Live",10.5,130,"noChange",5.9,1.4,1.3,"Mostly shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084313.42227383,561011.747971024,0.7,63.8806931090342,-145.757860118076,"509.34",1.1
"115","NEON.PLA.D19.DEJU.00194","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",10.5,127,"noChange",5.9,4.1,3.9,"Partially shaded",NA,"21","POTR5","Populus tremuloides Michx.","6N",7084345.67707595,561904.94091621,0.71,63.8808253408651,-145.739667869504,"507.17",1.13
"255","NEON.PLA.D19.DEJU.00329","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",10.8,127,"noChange",NA,3.6,2.7,"Partially shaded",NA,"23","POBA2","Populus balsamifera L.","6N",7084487.45200573,561924.03556033,0.77,63.8820939604377,-145.739222210454,"505.16",1.18
"572","NEON.PLA.D19.DEJU.01528","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.5,140,"noChange",NA,1.6,1.3,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084394.66708431,560720.229307988,0.7,63.8814728429758,-145.763761446725,"511.61",1.1
"1","NEON.PLA.D19.DEJU.00001","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",12.2,138,"noChange",5.8,1.6,1.3,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084046.49239564,561062.795611078,0.7,63.8782892777966,-145.756926981205,"512.13",1.1
"110","NEON.PLA.D19.DEJU.00185","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",10.7,137,"noChange",NA,3.9,3.2,"Partially shaded",NA,"21","POTR5","Populus tremuloides Michx.","6N",7084333.9290636,561908.023453926,0.7,63.8807193913722,-145.739609853481,"507.62",1.1
"586","NEON.PLA.D19.DEJU.01551","DEJU_058.basePlot.vst","DEJU_058",2021-08-26,"single bole tree","Live",17.7,130,"noChange",5.8,2.4,2.3,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7083887.65313054,560947.642269814,0.84,63.8768842706397,-145.759333386881,"515.12",1.26
"603","NEON.PLA.D19.DEJU.01792","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.4,130,"noChange",NA,1.8,1.6,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084395.64267388,560705.238371662,0.72,63.8814842018165,-145.764066185758,"511.89",1.15
"833","NEON.PLA.D19.DEJU.02959","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",14.1,132,"noChange",5.8,2.4,2.3,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083977.06519284,561217.396381454,0.7,63.8776393148347,-145.753808221037,"512.33",1.1
"10","NEON.PLA.D19.DEJU.00011","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",12.4,136,"noChange",5.7,2.3,2.1,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084033.03111665,561074.843594757,0.7,63.8781663961775,-145.756687124926,"512.28",1.1
"85","NEON.PLA.D19.DEJU.00127","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",11.3,130,"noChange",NA,2.4,1.8,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084050.32230018,561080.921586841,0.7,63.8783204710256,-145.756556571063,"511.87",1.1
"86","NEON.PLA.D19.DEJU.00128","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",10.2,132,"noChange",5.7,1.4,1.2,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084054.25510629,561075.281712364,0.7,63.8783567425038,-145.756669791498,"512.32",1.1
"329","NEON.PLA.D19.DEJU.00413","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",12.2,135,"noChange",5.7,1.9,1.9,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084365.67566545,561722.131179079,0.7,63.881037120224,-145.743380624443,"508.73",1.1
"567","NEON.PLA.D19.DEJU.01523","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",14.4,135,"noChange",NA,1.8,1.7,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084390.47168374,560719.466618044,0.7,63.8814353340914,-145.763778624981,"511.61",1.1
"819","NEON.PLA.D19.DEJU.02943","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",10.2,130,"noChange",5.7,1.3,1.1,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7083971.28633393,561251.83663473,0.7,63.8775814296767,-145.753109625029,"513.69",1.1
"934","NEON.PLA.D19.DEJU.04697","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",11.3,140,"noChange",5.7,2.6,2.6,"Full sun",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084336.33719879,561942.997848763,0.7,63.88073479657,-145.738897045979,"508.14",1.1
"1067","NEON.PLA.D19.DEJU.05203","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10,133,"noChange",NA,1.4,1.2,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084366.90458548,561229.059241205,0.7,63.881134928806,-145.753415862443,"506.9",1.11
"1068","NEON.PLA.D19.DEJU.05203","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10,133,"noChange",NA,1.4,1.2,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084366.90458548,561229.059241205,0.7,63.881134928806,-145.753415862443,"506.9",1.11
"228","NEON.PLA.D19.DEJU.00300","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",13.7,140,"noChange",NA,3.1,2.6,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7084341.3248698,561919.03842458,0.7,63.880783794076,-145.739382690045,"507.25",1.1
"289","NEON.PLA.D19.DEJU.00361","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",12.1,130,"noChange",5.6,2,1.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084503.35512978,561940.932161069,0.7,63.8822336470823,-145.738871896485,"504.82",1.1
"485","NEON.PLA.D19.DEJU.00759","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11,130,"noChange",5.6,1.5,1.2,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084371.57374441,561230.441185942,0.7,63.8811765784586,-145.753385878111,"506.9",1.11
"486","NEON.PLA.D19.DEJU.00760","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",12.1,140,"noChange",5.6,2.1,1,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084373.51448573,561222.694281941,0.7,63.8811953488492,-145.753542783658,"506.65",1.1
"529","NEON.PLA.D19.DEJU.00819","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.3,120,"noChange",5.6,2.3,1.7,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084390.48027626,561214.488780248,0.7,63.8813490048889,-145.753703049815,"506.24",1.1
"542","NEON.PLA.D19.DEJU.00833","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10,140,"noChange",5.6,1.5,1.3,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084382.62360874,561230.841584852,0.7,63.8812756481563,-145.753373334154,"506.78",1.1
"574","NEON.PLA.D19.DEJU.01530","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",12.2,136,"noChange",NA,1.9,1.8,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084396.11742943,560720.87279747,0.7,63.8814857437216,-145.763747777226,"511.36",1.1
"592","NEON.PLA.D19.DEJU.01779","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.2,130,"noChange",NA,1.3,1.2,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084407.11842264,560709.285204894,0.7,63.8815864597988,-145.763979291961,"511.61",1.11
"976","NEON.PLA.D19.DEJU.05019","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",10,133,"noChange",5.6,1.8,1.5,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084497.26985878,561942.191963598,0.7,63.8821788266403,-145.738848702517,"504.82",1.1
"18","NEON.PLA.D19.DEJU.00019","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",10.8,132,"noChange",5.5,1.2,1,"Mostly shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084046.28496377,561074.771919616,0.7,63.8782853230315,-145.756683327404,"511.87",1.1
"27","NEON.PLA.D19.DEJU.00028","DEJU_050.basePlot.vst","DEJU_050",2021-08-26,"single bole tree","Live",13.3,140,"noChange",5.5,1.9,1.8,"Full sun",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084304.2253967,561039.625444127,0.7,63.8806057235437,-145.75729636645,"508.86",1.1
"89","NEON.PLA.D19.DEJU.00131","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",10.9,138,"noChange",5.5,2,1.7,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084055.15550169,561065.570947443,0.7,63.8783665185733,-145.756867063765,"512.32",1.1
"319","NEON.PLA.D19.DEJU.00390","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",12,145,"noChange",5.5,2.9,2.8,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084335.70429599,561923.499992666,0.7,63.8807325753621,-145.739294143348,"507.25",1.1
"543","NEON.PLA.D19.DEJU.00834","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.3,130,"noChange",5.5,1.7,1.4,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084382.16258842,561229.087942392,0.7,63.8812718192786,-145.753409210523,"506.78",1.1
"913","NEON.PLA.D19.DEJU.04686","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",10.4,130,"noChange",5.5,1.7,1.7,"Full sun",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083988.74096409,561241.057766644,0.7,63.8777399232558,-145.753322044865,"512.99",1.1
"1073","NEON.PLA.D19.DEJU.05211","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.2,130,"noChange",NA,1.2,1.1,"Mostly shaded",NA,"41","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084427.5178866,560722.829854288,0.7,63.881767130914,-145.763695559117,"511.05",1.1
"25","NEON.PLA.D19.DEJU.00026","DEJU_050.basePlot.vst","DEJU_050",2021-08-26,"single bole tree","Live",10.3,130,"noChange",5.4,2,1.8,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084321.32674317,561035.849034648,0.7,63.8807598177677,-145.757366449405,"509.11",1.1
"163","NEON.PLA.D19.DEJU.00235","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",12.2,130,"noChange",NA,2.4,2.4,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084485.25183553,561920.276126146,0.77,63.8820748870298,-145.739299615383,"505.16",1.18
"446","NEON.PLA.D19.DEJU.00718","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.7,130,"noChange",5.4,1.8,1.7,"Partially shaded",NA,"41","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084423.72950604,560740.927131138,0.7,63.8817299945072,-145.763328700192,"511.12",1.1
"530","NEON.PLA.D19.DEJU.00820","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",12,130,"noChange",5.4,2,1.5,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084393.06711547,561212.626812448,0.7,63.8813725404525,-145.753739919304,"506.24",1.1
"549","NEON.PLA.D19.DEJU.00840","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.8,140,"noChange",NA,1.7,1.7,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084385.8316926,561216.249160719,0.7,63.8813069890529,-145.753669067806,"506.65",1.1
"9","NEON.PLA.D19.DEJU.00010","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",13.1,130,"noChange",NA,2.5,2.4,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084030.18147304,561065.244586235,0.7,63.8781425071043,-145.756883608413,"512.33",1.1
"157","NEON.PLA.D19.DEJU.00231","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",14.2,135,"noChange",NA,3.1,2.6,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7084489.53070985,561913.082156688,0.77,63.882114552385,-145.739444321587,"505.16",1.18
"545","NEON.PLA.D19.DEJU.00836","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.3,130,"noChange",5.3,1.7,1.4,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084382.32509594,561224.729849833,0.7,63.8812740412492,-145.753497848999,"506.78",1.1
"820","NEON.PLA.D19.DEJU.02944","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",14.7,129,"noChange",NA,2.3,2,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083983.83094379,561210.883116978,0.7,63.8777011588183,-145.753938083634,"511.9",1.1
"904","NEON.PLA.D19.DEJU.04531","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10.5,130,"noChange",5.3,1.7,1.6,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084362.93120264,561221.915203173,0.8,63.8811005316975,-145.753562848925,"506.96",1.1
"1014","NEON.PLA.D19.DEJU.05092","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"multi-bole tree","Live",10.1,132,"noChange",5.3,2.5,2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084337.42027141,561928.870429875,0.7,63.8807470189581,-145.739184147857,"507.62",1.1
"66","NEON.PLA.D19.DEJU.00108","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",10.5,150,"noChange",5.2,1.5,1.2,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084051.41068454,561064.518031111,0.7,63.8783331039021,-145.756889977157,"512.13",1.1
"280","NEON.PLA.D19.DEJU.00352","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",12,130,"noChange",5.2,3.4,3.2,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084503.0212522,561932.123861288,0.84,63.8822322135329,-145.739051317001,"505.19",1.29
"531","NEON.PLA.D19.DEJU.00821","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10.6,130,"noChange",5.2,1.8,1.8,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084392.26162411,561218.010335315,0.7,63.8813643700241,-145.753630664828,"506.24",1.1
"546","NEON.PLA.D19.DEJU.00837","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.8,130,"noChange",NA,1.6,1.1,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084383.73434912,561219.488769225,0.7,63.8812876037902,-145.753603963798,"506.65",1.1
"585","NEON.PLA.D19.DEJU.01544","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",15.9,133,"noChange",5.2,2,1.9,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084410.16557768,560719.265282697,0.7,63.8816120642988,-145.763774956141,"511.36",1.1
"825","NEON.PLA.D19.DEJU.02950","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",12.3,132,"noChange",5.2,2.1,2.1,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083985.46157337,561225.242154838,0.7,63.877713272622,-145.753645213612,"511.66",1.1
"977","NEON.PLA.D19.DEJU.05020","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"multi-bole tree","Live",10.5,130,"noChange",NA,3.4,2.5,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084349.20414342,561926.456429122,0.7,63.8808531718244,-145.739228541016,"507.25",1.1
"61","NEON.PLA.D19.DEJU.00103","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",11.7,130,"noChange",NA,2.2,1.4,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084050.17123714,561063.673171227,0.7,63.8783221311895,-145.756907662822,"512.13",1.1
"123","NEON.PLA.D19.DEJU.00203","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",10,137,"noChange",5.1,1.8,1.4,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7084486.13398689,561902.689546219,0.71,63.8820859190812,-145.739657220131,"505.29",1.17
"181","NEON.PLA.D19.DEJU.00252","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",11.2,135,"noChange",5.1,2.5,2,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7084493.39216507,561912.105728369,0.84,63.8821493704343,-145.739462643104,"505.19",1.29
"528","NEON.PLA.D19.DEJU.00818","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.1,130,"noChange",NA,1.9,1.6,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084389.26307099,561214.149139342,0.7,63.881338143591,-145.753710446708,"506.24",1.1
"564","NEON.PLA.D19.DEJU.01520","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.3,126,"noChange",NA,1.6,1.4,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084392.06720441,560710.236254372,0.72,63.8814512537367,-145.763965869285,"511.89",1.15
"162","NEON.PLA.D19.DEJU.00234","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",11.2,140,"noChange",NA,2.3,1.8,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084488.41495726,561920.960317978,0.77,63.8821031452492,-145.739284417057,"505.16",1.18
"277","NEON.PLA.D19.DEJU.00349","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.2,140,"noChange",NA,3.9,3.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084500.53217868,561929.025352256,0.84,63.8822104309898,-145.739115386022,"505.19",1.29
"795","NEON.PLA.D19.DEJU.02756","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Live",13.8,128,"branchGrowth",5,4.8,4.3,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084014.19982709,560848.00521884,0.7,63.8780370259372,-145.761311057742,"515.22",1.1
"910","NEON.PLA.D19.DEJU.04683","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",10,130,"noChange",5,2,2,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083980.32946661,561215.123456399,0.7,63.8776690003646,-145.753853179932,"512.33",1.1
"956","NEON.PLA.D19.DEJU.05001","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",10.4,130,"noChange",5,1.5,1.3,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084344.21879269,561754.930594112,0.7,63.8808388114463,-145.742721650864,"509.05",1.1
"3","NEON.PLA.D19.DEJU.00004","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",13.4,135,"noChange",NA,1.7,1.7,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084043.83296648,561065.640359664,0.7,63.8782649199589,-145.756870140771,"512.13",1.1
"80","NEON.PLA.D19.DEJU.00122","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",10.3,131,"noChange",4.9,2.8,2.2,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084068.68732066,561080.744653056,0.7,63.8784852740319,-145.756552887919,"511.87",1.1
"409","NEON.PLA.D19.DEJU.00500","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",13.5,120,"noChange",4.9,2.1,1.9,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084334.89279487,561757.760112146,0.7,63.8807546382279,-145.742667801593,"509.02",1.1
"1057","NEON.PLA.D19.DEJU.05130","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Live",11.1,130,"noChange",4.9,2,1.8,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084032.83701359,560857.733489861,0.7,63.8782025455454,-145.761105709285,"515.06",1.1
"443","NEON.PLA.D19.DEJU.00715","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.8,130,"noChange",4.8,1.6,1.4,"Mostly shaded",NA,"41","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084423.96836499,560722.347132976,0.7,63.8817353682441,-145.76370678441,"511.05",1.1
"381","NEON.PLA.D19.DEJU.00497","DEJU_052.basePlot.vst","DEJU_052",2021-08-23,"single bole tree","Live",11.8,136,"noChange",4.6,4.3,3.2,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084456.89662925,561764.635804761,0.7,63.8818480419139,-145.74247891652,"507.94",1.1
"810","NEON.PLA.D19.DEJU.02928","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",11,140,"noChange",4.6,1.5,1.2,"Full sun",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083989.37740631,561239.347419883,0.7,63.8777459332786,-145.753356599224,"512.99",1.1
"1052","NEON.PLA.D19.DEJU.05125","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Live",10.7,133,"noChange",4.6,2.9,2.7,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084012.78237542,560838.747430574,0.7,63.8780259208875,-145.761500026394,"514.55",1.1
"447","NEON.PLA.D19.DEJU.00719","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live",10.7,140,"noChange",4.5,1.7,1.5,"Partially shaded",NA,"41","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084414.85735559,560741.028908298,0.7,63.8816503751725,-145.763330128873,"511.12",1.1
"474","NEON.PLA.D19.DEJU.00748","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.4,145,"noChange",4.5,1.6,1.3,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084367.66743581,561225.060309089,0.7,63.8811424741192,-145.753496951572,"506.78",1.1
"483","NEON.PLA.D19.DEJU.00758","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"multi-bole tree","Live",10.8,135,"noChange",NA,6.5,4.3,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084370.828008,561230.844853657,0.7,63.8811698169129,-145.753377958597,"506.9",1.11
"766","NEON.PLA.D19.DEJU.02731","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Live",11.4,130,"noChange",4.5,3,2.9,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7084024.24942249,560851.414774459,0.7,63.8781265977687,-145.76123769776,"515.06",1.1
