"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"343","NEON.PLA.D19.HEAL.01661","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Removed",NA,NA,"noChange",NA,NA,NA,NA,NA,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"344","NEON.PLA.D19.HEAL.01662","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"345","NEON.PLA.D19.HEAL.01663","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",0.5,0.5,0.3,"Partially shaded",0.8,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"346","NEON.PLA.D19.HEAL.01664","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",0.3,0.3,0.2,"Partially shaded",0.7,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"347","NEON.PLA.D19.HEAL.01665","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"348","NEON.PLA.D19.HEAL.01666","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"349","NEON.PLA.D19.HEAL.01667","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"350","NEON.PLA.D19.HEAL.01668","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"351","NEON.PLA.D19.HEAL.01669","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"352","NEON.PLA.D19.HEAL.01670","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"353","NEON.PLA.D19.HEAL.01671","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"354","NEON.PLA.D19.HEAL.01672","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"355","NEON.PLA.D19.HEAL.01673","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"356","NEON.PLA.D19.HEAL.01674","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"357","NEON.PLA.D19.HEAL.01675","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"358","NEON.PLA.D19.HEAL.01676","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"359","NEON.PLA.D19.HEAL.01677","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"360","NEON.PLA.D19.HEAL.01678","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"361","NEON.PLA.D19.HEAL.01679","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAMY","Salix myrtillifolia Andersson",NA,NA,NA,NA,NA,NA,NA,NA
"362","NEON.PLA.D19.HEAL.01680","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"363","NEON.PLA.D19.HEAL.01681","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"364","NEON.PLA.D19.HEAL.01682","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"365","NEON.PLA.D19.HEAL.01683","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"366","NEON.PLA.D19.HEAL.01684","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAMY","Salix myrtillifolia Andersson",NA,NA,NA,NA,NA,NA,NA,NA
"367","NEON.PLA.D19.HEAL.01685","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"368","NEON.PLA.D19.HEAL.01686","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"369","NEON.PLA.D19.HEAL.01686","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"370","NEON.PLA.D19.HEAL.01687","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"371","NEON.PLA.D19.HEAL.01688","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"372","NEON.PLA.D19.HEAL.01689","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"373","NEON.PLA.D19.HEAL.01690","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAGL","Salix glauca L.",NA,NA,NA,NA,NA,NA,NA,NA
"374","NEON.PLA.D19.HEAL.01691","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"375","NEON.PLA.D19.HEAL.01692","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"376","NEON.PLA.D19.HEAL.01693","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"377","NEON.PLA.D19.HEAL.01694","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"378","NEON.PLA.D19.HEAL.01695","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",0.7,0.3,0.2,"Mostly shaded",0.9,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"379","NEON.PLA.D19.HEAL.01696","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"380","NEON.PLA.D19.HEAL.01697","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",0.6,0.4,0.1,"Mostly shaded",1,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"381","NEON.PLA.D19.HEAL.01698","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"382","NEON.PLA.D19.HEAL.01699","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","LEPA11","Ledum palustre L.",NA,NA,NA,NA,NA,NA,NA,NA
"383","NEON.PLA.D19.HEAL.01700","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"384","NEON.PLA.D19.HEAL.01725","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"385","NEON.PLA.D19.HEAL.01726","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"386","NEON.PLA.D19.HEAL.01727","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"387","NEON.PLA.D19.HEAL.01728","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"388","NEON.PLA.D19.HEAL.01729","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"389","NEON.PLA.D19.HEAL.01730","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"390","NEON.PLA.D19.HEAL.01731","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"31","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"391","NEON.PLA.D19.HEAL.01732","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"41","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"392","NEON.PLA.D19.HEAL.01732","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"41","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"393","NEON.PLA.D19.HEAL.01734","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",0.4,0.3,0.2,"Partially shaded",1.2,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"394","NEON.PLA.D19.HEAL.01734","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,1,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"395","NEON.PLA.D19.HEAL.01737","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"396","NEON.PLA.D19.HEAL.01738","HEAL_022.basePlot.vst","HEAL_022",2021-09-16,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"397","NEON.PLA.D19.HEAL.01739","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"398","NEON.PLA.D19.HEAL.01740","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"399","NEON.PLA.D19.HEAL.01741","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"400","NEON.PLA.D19.HEAL.01749","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"401","NEON.PLA.D19.HEAL.01750","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Live",NA,NA,"noChange",0.7,0.4,0.3,"Partially shaded",1.1,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"402","NEON.PLA.D19.HEAL.01751","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"403","NEON.PLA.D19.HEAL.01752","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,"small shrub","Standing dead",NA,NA,"noChange",0.4,0.6,0.1,"Partially shaded",0.8,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"404","NEON.PLA.D19.HEAL.01753","HEAL_022.basePlot.vst","HEAL_022",2021-08-31,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"405","NEON.PLA.D19.HEAL.01797","HEAL_010.basePlot.vst","HEAL_010",2021-09-13,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Full sun",1.9,"31","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"406","NEON.PLA.D19.HEAL.01808","HEAL_073.basePlot.vst","HEAL_073",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.5,0.5,0.4,"Full sun",0.9,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"407","NEON.PLA.D19.HEAL.01809","HEAL_073.basePlot.vst","HEAL_073",2021-09-14,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,0.9,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"408","NEON.PLA.D19.HEAL.01809","HEAL_073.basePlot.vst","HEAL_073",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.5,1,0.6,"Partially shaded",0.9,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"409","NEON.PLA.D19.HEAL.01831","HEAL_073.basePlot.vst","HEAL_073",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.6,0.6,0.3,"Full sun",0.9,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"410","NEON.PLA.D19.HEAL.01832","HEAL_073.basePlot.vst","HEAL_073",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.5,0.6,0.3,"Partially shaded",1,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"411","NEON.PLA.D19.HEAL.01834","HEAL_073.basePlot.vst","HEAL_073",2021-09-14,"small shrub","Standing dead",NA,NA,"noChange",0.2,0.3,0.2,"Full sun",0.8,"32","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"412","NEON.PLA.D19.HEAL.01901","HEAL_023.basePlot.vst","HEAL_023",2021-09-13,NA,"Lost, fate unknown",NA,NA,"noChange",NA,NA,NA,NA,NA,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"413","NEON.PLA.D19.HEAL.01902","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.8,0.4,0.3,"Partially shaded",1,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"414","NEON.PLA.D19.HEAL.01903","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live, physically damaged",NA,NA,"noChange",0.6,0.5,0.3,"Partially shaded",1,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"415","NEON.PLA.D19.HEAL.01903","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,0.8,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"416","NEON.PLA.D19.HEAL.01904","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,NA,"No longer qualifies",NA,NA,"noChange",NA,NA,NA,NA,NA,"40","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"417","NEON.PLA.D19.HEAL.01905","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"sapling","Live",NA,NA,"noChange",0.3,NA,NA,"Partially shaded",0.7,"32","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"418","NEON.PLA.D19.HEAL.01906","HEAL_023.basePlot.vst","HEAL_023",2021-09-13,"small shrub","Standing dead",NA,NA,"noChange",0.3,0.4,0.1,"Mostly shaded",2.1,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"419","NEON.PLA.D19.HEAL.01907","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.9,0.7,0.3,"Mostly shaded",1,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"420","NEON.PLA.D19.HEAL.01909","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,NA,"Downed",NA,NA,"noChange",NA,NA,NA,NA,NA,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"421","NEON.PLA.D19.HEAL.01910","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,0.9,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"422","NEON.PLA.D19.HEAL.01910","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,0.9,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"423","NEON.PLA.D19.HEAL.01910","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.6,0.6,0.4,"Partially shaded",0.7,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"424","NEON.PLA.D19.HEAL.01911","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.5,0.4,0.3,"Full sun",1.1,"41","SAPU15","Salix pulchra Cham.",NA,NA,NA,NA,NA,NA,NA,NA
"425","NEON.PLA.D19.HEAL.01913","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Standing dead",NA,NA,"noChange",0.4,0.3,0.3,"Partially shaded",0.7,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"426","NEON.PLA.D19.HEAL.01914","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.6,0.4,0.4,"Mostly shaded",0.8,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"427","NEON.PLA.D19.HEAL.01915","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.8,0.6,0.4,"Mostly shaded",0.9,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"428","NEON.PLA.D19.HEAL.01916","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.7,0.4,0.3,"Partially shaded",0.8,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"429","NEON.PLA.D19.HEAL.01917","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,0.8,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"430","NEON.PLA.D19.HEAL.01917","HEAL_021.basePlot.vst","HEAL_021",2021-09-13,"small shrub","Live",NA,NA,"noChange",0.8,0.3,0.3,"Partially shaded",1.1,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"431","NEON.PLA.D19.HEAL.01919","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.7,0.6,0.4,"Partially shaded",0.9,"31","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"432","NEON.PLA.D19.HEAL.01920","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.9,0.5,0.3,"Partially shaded",0.8,"31","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"433","NEON.PLA.D19.HEAL.01922","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.4,0.6,0.3,"Partially shaded",1.2,"31","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"434","NEON.PLA.D19.HEAL.01923","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.9,0.5,0.3,"Partially shaded",0.9,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"435","NEON.PLA.D19.HEAL.01925","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.9,0.6,0.3,"Partially shaded",1.5,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"436","NEON.PLA.D19.HEAL.01927","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Standing dead",NA,NA,"noChange",0.5,0.1,0.1,"Partially shaded",1.4,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"437","NEON.PLA.D19.HEAL.01928","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,1.1,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"438","NEON.PLA.D19.HEAL.01928","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",1,0.9,0.4,"Partially shaded",1.3,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"439","NEON.PLA.D19.HEAL.01929","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.7,0.5,0.3,"Partially shaded",0.8,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"440","NEON.PLA.D19.HEAL.01930","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.6,0.4,0.1,"Partially shaded",0.7,"41","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"441","NEON.PLA.D19.HEAL.01931","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.9,0.8,0.4,"Partially shaded",1.2,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"442","NEON.PLA.D19.HEAL.01932","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.9,0.7,0.3,"Partially shaded",0.9,"32","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
"443","NEON.PLA.D19.HEAL.01933","HEAL_051.basePlot.vst","HEAL_051",2021-09-14,"small shrub","Live",NA,NA,"noChange",0.6,0.3,0.2,"Partially shaded",1,"40","BEGL/BENA","Betula glandulosa/nana",NA,NA,NA,NA,NA,NA,NA,NA
