uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"885144eb-8807-411a-a7c9-ae8bc2d44916","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","4",,,,,"NEON.PLA.D19.DEJU.02988",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"b816419c-8445-4755-9a11-f7b8ba1401dd","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","4","61",4.1,221.9,,"NEON.PLA.D19.DEJU.02773",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"61a1ada5-a3c5-4fb4-8294-0f65ec8eec6a","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","4",,,,,"NEON.PLA.D19.DEJU.02995",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"45079608-6b9a-4701-903a-e03969d6d4cf","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02888",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"86016bdd-c96f-4c03-b986-e996e8da98a5","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","4",,,,,"NEON.PLA.D19.DEJU.00872",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"9518529d-f576-46a6-b516-7482d63e76f5","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"61",7.6,220.7,,"NEON.PLA.D19.DEJU.02778",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"b0b545a2-09b0-4e16-bb84-59c790c8212b","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02768",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"e10e469a-e76c-4195-bf47-8f5548299242","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.00877",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"20cdf81f-c1a7-492e-9e17-8b86064f2639","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02822",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"9cb6ecda-2139-4a56-a620-c8db4130214b","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"43",9.6,358.3,,"NEON.PLA.D19.DEJU.02780",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"7f9d1894-1e9c-4043-b8a3-1ccf19e24cae","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02820",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"ea88d71c-f774-46df-a24a-6880dbc73914","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23",,"43",13.4,263.6,,"NEON.PLA.D19.DEJU.02928",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"amau@field-ops.org","agutting@field-ops.org",
"10dc4c80-e324-4e5a-b96e-8a45bf37545b","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23","4",,,,,"NEON.PLA.D19.DEJU.02934",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"amau@field-ops.org","agutting@field-ops.org",
"61de18c0-6397-4345-be7f-43161bf9b6fd","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","4",,,,,"NEON.PLA.D19.DEJU.00874",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"6f5750ea-c87f-45b9-a2cf-40f531bbbca4","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"25",6.1,302.3,,"NEON.PLA.D19.DEJU.00871",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"9d83c77f-7692-489c-8ded-419cf51acb46","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","4",,,,,"NEON.PLA.D19.DEJU.02989",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"bfdcae43-40c0-42ad-b8bf-3168d335192a","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"41",10.3,24.6,,"NEON.PLA.D19.DEJU.02789",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"44ee59ce-b217-4cd8-ae9d-13802a6af0d1","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02890",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"5d176dbc-4915-41e7-b53f-7b78f8e998ae","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"43",11.4,306.9,,"NEON.PLA.D19.DEJU.02785",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"6cd7cb03-17a2-43d8-988a-a3d89c8c23d2","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","4",,,,,"NEON.PLA.D19.DEJU.02991",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"a078bb6d-dc91-4051-8983-0ff7b7bbb2ba","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02765",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"feaa20ae-eb1b-4c36-8fb3-885fb3b0e761","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"43",12.4,350.5,,"NEON.PLA.D19.DEJU.02779",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"31728796-7e35-4380-8886-e6ef1adf75f0","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"41",12.2,37.5,,"NEON.PLA.D19.DEJU.02790",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"36840c94-30d6-4227-9ee1-25a56f7098f0","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","4",,,,,"NEON.PLA.D19.DEJU.02818",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"458bbc2b-e016-4bc3-84a1-0535355c023b","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02897",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"48a73ed2-2e3d-4656-9e53-0535ca7c84fd","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21",,"41",8.7,235.7,,"NEON.PLA.D19.DEJU.02950",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"f427fa26-e8de-4883-a3d7-c1bfcdd4f799","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"25",4.6,326.2,,"NEON.PLA.D19.DEJU.00870",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"e2470265-49da-4e96-9e02-18a956181b48","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02898",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"70d4dcf5-53e7-4cad-ad23-5b2683924a0a","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","1",,,,,"NEON.PLA.D19.DEJU.02967",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"6fbb026c-0198-4ce8-b669-2d206fb5623f","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23","4",,,,,"NEON.PLA.D19.DEJU.02932",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"amau@field-ops.org","agutting@field-ops.org",
"a5d0e2da-934f-47b1-a28e-bd7892bd2e78","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"43",11.3,303.2,,"NEON.PLA.D19.DEJU.02784",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"91c2fe57-301d-4b4e-9c6f-6fa07e2ab77f","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02896",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"66140fac-825a-4db3-bca1-597fb9d7d294","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21",,"23",10.5,303.8,,"NEON.PLA.D19.DEJU.02947",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"d05c910b-ccb6-47f7-91b0-89cde2fe72e0","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"61",9.8,257.9,,"NEON.PLA.D19.DEJU.02796",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"ac95ec5f-6d95-47e2-a084-a7fe9d1a98ed","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.00876",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"af867005-124c-4eab-897d-9a32d5c2ded7","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23","2",,,,,"NEON.PLA.D19.DEJU.02937",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"amau@field-ops.org","agutting@field-ops.org",
"49bad214-00c5-4cb1-981d-c0a2354067c6","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"59",6.6,97.2,,"NEON.PLA.D19.DEJU.02794",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"a5453165-7e3c-42cb-ab96-549ab2dae771","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","4",,,,,"NEON.PLA.D19.DEJU.02772",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"8a6c3e29-af75-482c-97f9-73b28180070d","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","4",,,,,"NEON.PLA.D19.DEJU.02776",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"68017434-4f3f-42c1-9439-47d7471b1768","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"23",3.6,76.6,,"NEON.PLA.D19.DEJU.02804",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"1031dd67-437a-479e-8613-6d43e81450ce","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.00879",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"d2e7c051-7e5d-4bb9-a0e4-411603ada503","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"41",8.7,170.7,,"NEON.PLA.D19.DEJU.02807",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"c077dd02-e4d5-4ac3-a3fd-1b98c96b2f43","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23",,"43",13.7,209.8,,"NEON.PLA.D19.DEJU.02927",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"amau@field-ops.org","agutting@field-ops.org",
"36e2313b-a869-4164-8b6c-f692a482c3f3","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21",,"23",6.5,325.7,,"NEON.PLA.D19.DEJU.02946",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"4b8f595a-cf31-4d63-871f-179251102930","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","4",,,,,"NEON.PLA.D19.DEJU.02977",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"88df011e-fb06-4fd9-a0b0-53c3befceac2","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02886",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"df986830-36a9-4019-9396-d5ce21a9a4a1","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02900",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"a0fcfc38-e044-455a-9e83-c38d8a3dd2cd","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02821",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"8ee77055-461e-4961-b32d-e34f7793891f","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"59",7.4,144.7,,"NEON.PLA.D19.DEJU.02793",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"af423131-a888-49d5-9c99-eb3f17f5c316","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02767",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"183a7a4a-f7d8-49c2-8c52-69e17b07880a","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"41",6.4,33.6,,"NEON.PLA.D19.DEJU.02788",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"1e3cab45-e81f-4fbf-a644-a07e6c342994","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02819",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"ec31d57a-505f-4ac1-ad38-8568134807c5","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","4",,,,,"NEON.PLA.D19.DEJU.02816",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"0c8c5e94-2c45-4849-8312-021dc1044f09","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21",,"23",4.6,298.1,,"NEON.PLA.D19.DEJU.02945",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"533eb991-526d-4f04-8ca8-203c74d76829","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23","4",,,,,"NEON.PLA.D19.DEJU.02931",,,"NEON.DOC.000987vE","BETUL","Betula sp.","genus",,,,,"BENA/BEGL","amau@field-ops.org","agutting@field-ops.org",
"4298e420-3331-49e4-9696-d5b37d6b8c4b","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"43",6.1,215.6,,"NEON.PLA.D19.DEJU.00866",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"782fef3b-e652-4e16-bf61-8912020c0bc8","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02763",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"c4a10ba4-8004-437e-a705-81a99a2106e0","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"41",13.8,131.2,,"NEON.PLA.D19.DEJU.00865",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"b3f57c9e-5ba6-41ba-a5aa-7d668cc12c88","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"43",7.2,201.8,,"NEON.PLA.D19.DEJU.00868",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"af129bf8-b413-4b49-93f4-459088a8299e","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","1",,,,,"NEON.PLA.D19.DEJU.02965",,,"NEON.DOC.000987vE","BETUL","Betula sp.","genus",,,,,"BENA/BEGL","agutting@field-ops.org","amau@field-ops.org",
"0345d7d3-1c26-41c0-ad38-315e2d799a89","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.00881",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"d2314842-1988-4d92-a80d-404afc5d1a50","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41",,"43",14.1,301.1,,"NEON.PLA.D19.DEJU.02786",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"dcadcf04-8856-469b-961a-378a1f927fb3","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","4",,,,,"NEON.PLA.D19.DEJU.02817",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"5e02bde7-1226-46ab-81f7-527acc62da81","DEJU_063.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_063","39","1","39",3.9,38.9,,"NEON.PLA.D19.DEJU.02922",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"65019f1e-aed5-4a6a-83a2-5574aad9dfbe","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21","1",,,,,"NEON.PLA.D19.DEJU.02962",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"32dfd378-cf89-4406-b3b2-9133cfa8d7f7","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02899",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"20857deb-5d64-488c-ad3e-16acb188a9b5","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02887",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"d48d081d-2bf5-4572-ab92-2afbf36e30d4","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","41","1",,,,,"NEON.PLA.D19.DEJU.02766",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"bbb06825-d77b-4274-ae82-db1916e0f81c","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02823",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"235bddb2-3915-4a00-bfce-266028571c59","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23",,"43",6.4,241.6,,"NEON.PLA.D19.DEJU.02814",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"5e24cb30-0f8e-45f6-a99d-19936b7e1e09","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","23","2",,,,,"NEON.PLA.D19.DEJU.02940",,,"NEON.DOC.000987vE","ALVI5","Alnus viridis (Chaix) DC.","species",,,,,,"amau@field-ops.org","agutting@field-ops.org",
"f818fc8c-d5c3-4966-bf5b-e5741d47f1ab","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.02895",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"mharris@field-ops.org","sroberts@field-ops.org",
"3b474f23-3f9c-4223-9a11-08ca1e80299f","DEJU_055.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_055","23","2",,,,,"NEON.PLA.D19.DEJU.00882",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"mharris@field-ops.org","agutting@field-ops.org",
"602e6aff-8eec-4035-9875-23d17c183211","DEJU_046.basePlot.vst","2015-06-20","vst_DEJU_2015","D19","DEJU","DEJU_046","21",,"39",4.6,91.2,,"NEON.PLA.D19.DEJU.02954",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
