uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"8e8d5838-d4bc-46b4-9ea1-4067ad65c102","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.05011","1","ok","sapling","Standing dead",,,"noChange",0.9,,,,,,"Full shade",,1.6,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","34bc6e9e-8a1c-40f3-87d4-02efba11f79b",
"c6914c91-3665-4711-bc20-2fd83f31f783","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00212","1","ok","single bole tree","Live",14.8,139,"noChange",9.4,,,,1.6,1.2,"Partially shaded",,,,,,"2020-06-16","2020-09-08",13.9,12.90,158,11.80,"ok",13.86,,"0000-0002-2868-1835","0000-0001-6603-4076","288a3fda-5dab-45a5-ba10-e62002b36d5f",
"e6247df4-d45c-44a6-907a-7457eb08948f","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00254","1","ok","multi-bole tree","Live",14.3,137,"noChange",8.6,,,,2.4,1.7,"Partially shaded",,,,,,"2020-06-16","2020-09-09",13.3,15.60,147,17.00,"ok",13.34,,"0000-0001-6603-4076","0000-0001-6603-4076","647039cc-c661-44f6-b6f7-4169e057c261",
"0d8725be-7af4-4b74-8339-793b9894f857","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00105","1","ok","small tree","Live",4.0,130,"noChange",3.6,,,,1.0,0.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","dd4241e3-499f-419e-9669-3a72ada29b9a",
"d7e3b209-3e3b-4550-bd63-dbee602976cf","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00101","1","ok","small tree","Live",2.1,130,"noChange",2.3,,,,1.1,1.0,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","65f061fb-84d1-4eb1-9df3-9fde534dd5e3",
"a8327169-0d8d-41f2-8e5a-5121fe6b9faf","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.05016","1","ok","sapling","Standing dead",,,"noChange",1.3,,,,,,"Full shade",,2.4,15,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","bc520e99-9453-48b9-b227-038dc1a097d8",
"c261783a-4f42-4d85-a451-16fb80459fc3","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00095","1","ok","sapling","Standing dead",,,"noChange",0.8,,,,,,"Partially shaded",,1.7,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0003-1678-1246","06e89107-0c90-45d9-abe2-afbe784d4bc2",
"2fbeec02-2870-4858-9e03-6abca60fce2b","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00375","1","tagRemoved",,"Downed",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0003-1678-1246","372d10b7-e9be-498f-a7af-5c222b80513f",
"ada6ab23-6c31-4466-8c6c-92014b7a79a1","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.02174","1","ok","small shrub","Standing dead",,,"noChange",0.4,,,,0.1,0.1,"Partially shaded","cylinder",3.8,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6705-3420","0000-0002-2833-9853","162b8343-17d3-4cee-8f06-cc1fc939c698",
"d3e7ca3c-c5ea-40d9-9bea-265d22b654ce","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00248","1","ok","single bole tree","Dead, broken bole",11.0,130,"noChange",4.3,,4.3,9.0,,,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","1d7f2a24-b0a8-4fd3-88da-73cab6b4a8b8",
"dc88100c-ee59-42a8-b272-95184fa52299","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00120","1","ok","small shrub","Standing dead",,,"noChange",0.4,,,,0.9,0.9,"Open grown","half-sphere",1.2,7,,,,,,,,,,,"Physical; Ungulate herbivory| Dead; Unknown cause of death","0000-0001-6705-3420","0000-0002-2833-9853","e1c39f87-102a-44ed-a05b-9a39ed175bce",
"06dce7a3-2603-4987-a1f1-52f6fcfe1965","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00109","1","ok","sapling","Live",,,"noChange",0.9,,,,,,"Mostly shaded",,1.3,10,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","6ec55ccc-6730-41c0-8d3f-ffb02149e9f6",
"d9ae3bee-2db8-4c40-9401-9c623a662e37","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00118","1","ok","sapling","Live",,,"noChange",0.8,,,,,,"Open grown",,2.1,10,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","a584677e-b0d0-4b9b-a5f7-d56a2dea2cee",
"d4e80ad8-8bc0-4f09-b268-c7b0500e9435","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00315","1","ok","small shrub","Standing dead",,,"noChange",0.5,,,,0.5,0.1,"Mostly shaded","inverted cone",1.3,10,0.15,0.07,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","6b00f49d-da9e-4e09-9ced-bf6e3f39269b",
"58ec3c2d-ebd2-46c1-bebb-40dce25872d5","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00235","1","ok","single bole tree","Live",12.2,130,"noChange",5.4,,,,2.4,2.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-2868-1835","0000-0001-6603-4076","b534fe23-2e29-443e-bfdc-3386ca37f34d",
"13093c1c-3773-4724-b637-457b621f1aab","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.05116","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Mostly shaded",,1.0,10,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","552afada-57af-4437-ae23-7cae5132d30b",
"2841d212-d909-46dc-b908-b074f42788e5","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00006","1","ok","single bole tree","Live",10.0,151,"noChange",6.8,,,,1.7,1.1,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","09ab7d8f-230f-4ddb-9edb-96af49606a8f",
"6ecc7480-2711-468d-87be-e3fcde62114d","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00319","1","ok","small tree","Live",6.5,130,"noChange",5.7,,,,1.7,1.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0003-1678-1246","ab68c8f4-5e46-48b7-a504-bb6a440be4a6",
"9e1d0c4f-0c04-4e2a-b473-1a5067aef603","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00229","1","ok","single bole tree","Live",17.6,134,"noChange",8.4,,,,3.9,3.4,"Partially shaded",,,,,,"2020-06-16","2020-09-08",16.9,13.10,145,13.30,"ok",16.91,,"0000-0002-2868-1835","0000-0001-6603-4076","49fff63d-2bda-406a-b15a-86b0c961e2b3",
"49979f3b-586c-42f8-a323-d4e0e0ab5abb","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00307","1","ok","small tree","Live",3.7,130,"noChange",3.4,,,,1.5,1.3,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0003-1678-1246","048f43e2-d921-4d02-b000-88cfc6b42d7a",
"0715f4c6-da3a-4e3e-8b1d-10d4f9727d04","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.05007","2","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"cylinder",1.3,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-2868-1835","0000-0003-1678-1246","8b3cbcf1-a000-4cc5-9d69-5df9d7f3af93",
"b9b7bf9a-6036-4cb0-82c4-feffff251330","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00245","1","ok","single bole tree","Live",12.2,135,"noChange",8.8,,,,2.0,1.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","1e885dca-cd64-4db8-aa53-f206ec973f18",
"3f12b73f-c605-4e4c-8f1e-9bce86c4d999","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00221","1","ok","single bole tree","Live",15.9,130,"noChange",10.0,,,,3.0,1.8,"Mostly shaded",,,,,,"2020-06-16","2020-09-08",13.6,19.40,146,22.80,"ok",13.71,,"0000-0002-2868-1835","0000-0001-6603-4076","97127ab6-3381-4e96-9909-7fcad0dfa523",
"d15b7b23-a5c8-4ed7-ad13-3982e34a0752","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.00693","1","ok","sapling","Live",,,"noChange",0.8,,,,,,"Mostly shaded",,1.2,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","8b6ffbb2-649b-41b0-afb4-e3dfb29f6c2b",
"c0a8c2b6-1579-4247-a00d-8de66218b7e3","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00228","1","ok","single bole tree","Live",15.5,130,"noChange",8.7,,,,2.2,1.9,"Partially shaded",,,,,,"2020-06-16","2020-09-08",14.6,14.00,143,14.30,"ok",14.61,,"0000-0002-2868-1835","0000-0001-6603-4076","de92ef3e-f1e3-4141-867f-32bc7a9a43eb",
"34654efa-4c46-4446-b528-28f63e98a369","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00016","1","ok","single bole tree","Live, physically damaged",11.5,139,"noChange",5.8,,,,1.2,1.0,"Partially shaded",,,,,,,,,,,,,,"Physical; Other","0000-0001-6705-3420","0000-0002-2833-9853","c054d4cb-645c-4287-9a7a-56e044aed4ec",
"e9651909-deb0-4250-bc21-f4173101e52b","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.02422","1","ok","sapling","Live",,,"noChange",1.1,,,,,,"Full shade",,1.9,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","da2b05d3-30e2-43d3-915d-421bc91d6545",
"c46d006f-09d7-4c3a-aa28-2e7cf4178292","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00010","1","ok","single bole tree","Live",13.1,130,"noChange",5.3,,,,2.5,2.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","c169f4c0-053a-4cb9-96ac-0191b335e5be",
"4be9b1fc-c8cd-412a-93bb-c309ddddd1d3","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.02027","1","ok","sapling","Live",,,"noChange",1.2,,,,,,"Mostly shaded",,1.8,10,,,,,,,,,,,,"0000-0002-2868-1835","0000-0003-1678-1246","38e361eb-155b-48a4-acd2-95dc46409e5a",
"044489bd-68b8-426b-97b2-b25cb958e3dd","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00373","1","ok","small tree","Live",5.9,130,"noChange",2.6,,,,2.0,1.1,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0003-1678-1246","f64b0d09-93b6-420b-827f-2f9c32dee6c4",
"21cc7128-6719-41d2-97ae-a2fea206d519","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.02020","1","ok","small shrub","Live, physically damaged",,,"noChange",0.4,,,,0.6,0.5,"Full sun","cone",2.8,10,,,,,,,,,,,"Physical; Ungulate herbivory","0000-0002-2868-1835","0000-0003-1678-1246","0cb18ea8-0e25-4daf-a094-6f7a897f490d",
"cc889ca2-aed7-4d80-93f6-e178cf06438d","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00113","1","ok","small tree","Live",3.0,130,"noChange",2.7,,,,0.8,0.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","bf5d9006-3f2e-4c73-990f-be9571f3c247",
"9897c539-c0ec-4b0c-af99-aa62c8c95953","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00216","1","ok","single bole tree","Live",16.8,138,"noChange",8.6,,,,1.9,1.8,"Full sun",,,,,,"2020-06-16","2020-09-08",15.7,14.00,146,13.80,"ok",15.69,,"0000-0002-2868-1835","0000-0001-6603-4076","d5068e80-7709-4aa3-8c02-cb5a9e8508fb",
"59949d9a-9a0b-46a5-8172-9d0a42ab6284","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.00687","1","ok","small tree","Live",2.1,130,"noChange",2.0,,,,1.0,0.7,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","2148c1f2-cda4-44e0-93d8-b3d0837a19cc",
"a82c4289-fd21-44ee-b598-fe8d110aac6b","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.04525","1","ok","single bole tree","Live",10.1,130,"noChange",7.4,,,,1.3,1.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","a4e7376f-0cab-4ece-b992-e1c155b746bc",
"54a911ba-2386-456f-bec2-f07b469dd523","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00022","1","ok","small tree","Live,  other damage",1.8,130,"noChange",2.0,,,,1.2,0.7,"Mostly shaded",,,,,,,,,,,,,,"Other Damage; Bole damage","0000-0001-6705-3420","0000-0002-2833-9853","42f5ece6-74bb-41b6-a7d9-94eb14a50775",
"dde22b7b-e4e1-469c-ae5a-a85291675446","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00011","1","ok","single bole tree","Live",12.4,136,"noChange",5.7,,,,2.3,2.1,"Full sun",,,,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","fe922eed-5a3b-4302-b3b8-edb7e3d13724",
"23ce3154-d659-468f-88ae-842f1f18039d","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00121","1","ok","single bole tree","Live,  other damage",11.0,130,"noChange",3.4,,,,2.9,2.2,"Full sun",,,,,,,,,,,,,,"Other Damage; Crown damage","0000-0003-4951-9447","0000-0002-9800-6544","c0010640-512e-49eb-a7b5-e09391182118",
"30ff45d5-41d3-45e8-a220-a872e304c776","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00112","1","ok","small tree","Live",5.9,160,"branchGrowth",4.3,,,,1.1,0.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","2a13a693-46bf-4ae8-aa89-f3f3fc3c0d78",
"7ef2b55d-26fd-49e8-80c3-fc33c75da3e6","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00238","1","ok","single bole tree","Live",11.0,130,"noChange",4.3,,,,1.9,1.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","1467730d-8b49-4e0c-81af-98cb64c94ec8",
"414fb175-9241-4b51-b4ba-c55c7b77d3d0","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00021","1","ok","sapling","Live",,,"noChange",0.3,,,,,,"Mostly shaded",,1.7,10,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","a5c06037-9c23-44a2-9ea3-0f82fb87f35c",
"21c5d0c8-29e1-4f80-b0de-2b848676602e","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00019","1","ok","single bole tree","Live",10.8,132,"noChange",5.5,,,,1.2,1.0,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","71e33c41-46d0-432f-a36f-6648ef1865dc",
"24ddf931-6426-44f5-a4da-16cd20884f6d","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00380","1","ok","small tree","Live",6.8,130,"noChange",4.0,,,,1.4,1.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0003-1678-1246","e103ad23-9c4f-4f06-ba4a-005c7fc67182",
"fd280144-f4da-4bf1-8216-2ff64339b2fd","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.00692","1","ok","sapling","Live",,,"noChange",1.6,,,,,,"Mostly shaded",,2.3,9,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","c52f0513-5d5e-46e0-805a-4d271936d728",
"69208950-3ed6-4f1e-a7a1-548a3d48efd8","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00127","1","ok","single bole tree","Live",11.3,130,"noChange",5.7,,,,2.4,1.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-9800-6544","3660c154-026f-460d-8e7c-37a8a19c8670",
"7dbc8a25-9b06-4cea-bf30-1b40f86ea8eb","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00107","1","ok","small tree","Live",4.8,130,"noChange",3.5,,,,1.1,1.1,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","bc47c955-8368-4459-8289-b2d0ce0bc6d5",
"1aa87716-6e72-4f38-b060-9bd19bfa4e21","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00360","1","ok","small tree","Live",2.3,130,"noChange",2.2,,,,0.8,0.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0003-1678-1246","2ac81924-3fef-4607-a22c-7c2b706dbe53",
"975b4bad-d5bd-4e8c-b850-924c423bc140","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00237","1","ok","single bole tree","Live",12.1,140,"noChange",8.3,,,,1.8,1.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-2868-1835","0000-0001-6603-4076","ea9dff5d-d881-49b5-91b1-1e44b8ba83c4",
"c8e80cee-6a4c-42e2-b6f4-3d0f8aa6787d","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00252","1","ok","single bole tree","Live",11.2,135,"noChange",5.1,,,,2.5,2.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-2868-1835","0000-0001-6603-4076","79479146-2dc8-4bc9-bb98-9be9ab253994",
"6de05729-ca4a-4aa3-bc4b-14522a05c2f9","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00312","1","ok","small tree","Standing dead",1.1,130,"noChange",1.5,,,,0.2,0.2,"Mostly shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0003-1678-1246","525064a2-7fe1-4136-b38d-56f0574b4d0c",
"e9239874-0b14-452f-b5c6-fb2bf9f86dab","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00247","1","ok","single bole tree","Live",11.5,130,"noChange",7.4,,,,2.0,1.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","2616685e-c122-4a8d-b0ee-b0562f7c7088",
"265dac73-42f8-495c-84e0-ff88519d1a1f","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00220A","2","ok","multi-bole tree","Live",10.7,132,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-2868-1835","0000-0001-6603-4076","b362069d-6010-4c41-8bf8-e2aa714b56aa",
"b320891e-b371-4052-ad28-42cdfa482c5f","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00369","1","ok","sapling","Standing dead",,,"noChange",1.1,,,,,,"Mostly shaded",,1.5,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0003-1678-1246","46303883-7820-4ff8-a8d8-88fd726d5e0f",
"281a142e-99ff-4c14-995d-51ae1ef8b841","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00130","1","ok","single bole tree","Live",12.5,130,"noChange",7.3,,,,1.8,1.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-9800-6544","8b3619be-dc40-4581-a342-921c9831e616",
"c91468f5-cd58-42e0-9db8-d09c6ff26141","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00104","1","ok","small tree","Live",6.2,145,"noChange",3.7,,,,1.3,1.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2426-525X","0000-0002-0099-7774","39e81c3d-8653-4e29-aeff-4d4a863b85c6",
"6a042106-5d0f-42a9-88be-2a45521f2e0c","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.02172","1","ok","sapling","Standing dead",,,"noChange",0.5,,,,,,"Partially shaded",,2.4,9,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6705-3420","0000-0002-2833-9853","4184dfdb-4f56-4422-a670-b38bdd91070d",
"fc453863-7a28-4929-8098-08c89bbb47b0","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00365","1","ok","sapling","Standing dead",,,"noChange",1.4,,,,,,"Mostly shaded",,2.4,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0003-1678-1246","e2f169cd-85ca-48b0-be61-23b3f77aebb6",
"8f164f5b-56a4-454a-94ad-e25d9d0ecaf0","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00012","1","ok","single bole tree","Live,  other damage",11.7,137,"noChange",5.4,,,,1.8,1.5,"Partially shaded",,,,,,,,,,,,,,"Other Damage; Bole damage| Other Damage; Crown damage","0000-0001-6705-3420","0000-0002-2833-9853","ebf7aaa8-a09f-4d50-9f69-ea1559366537",
"5b6aa5db-0f08-4bdc-b7a8-0e447ba0d0ef","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00305","1","ok","small tree","Live",2.2,130,"noChange",2.8,,,,0.9,0.3,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0003-1678-1246","cae34a85-abf9-433e-a18a-cfa731e88e7c",
"dc6a423f-ded7-4631-842d-9fa9a5aaab55","DEJU_047.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_047","NEON.PLA.D19.DEJU.00241","1","ok","single bole tree","Live",20.1,140,"noChange",11.5,,,,2.7,2.0,"Partially shaded",,,,,,"2020-06-15","2020-09-09",18.5,14.10,161,16.60,"ok",18.58,,"0000-0001-6603-4076","0000-0001-6603-4076","0fffa3d8-5132-445b-a22c-60e22324e051",
"ec2fc652-703e-49e2-81e1-52e3890c0c13","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00008","1","ok","single bole tree","Live",11.0,136,"noChange",6.0,,,,1.3,1.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6705-3420","0000-0002-2833-9853","3a659a15-2b35-44e6-bede-9eb7954baba8",
"6816f7d8-0daa-4c3b-8fbe-ce9e24643e97","DEJU_045.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_045","NEON.PLA.D19.DEJU.02015","1","ok","small shrub","Live",,,"noChange",0.6,,,,1.4,1.0,"Full sun","oblate half-sphere",1.0,10,,,,,,,,,,,,"0000-0002-2868-1835","0000-0003-1678-1246","bdaa1544-0e52-4f07-9a30-8e312760022e",
"37b0ac5c-33bf-4a53-9bec-5656338bf0e1","DEJU_051.basePlot.vst","2021-08-24","vst_DEJU_2021","D19","DEJU","DEJU_051","NEON.PLA.D19.DEJU.00123","1","ok","single bole tree","Live, disease damaged",13.3,128,"noChange",6.1,,,,2.1,1.9,"Full sun",,,,,,,,,,,,,,"Disease; Unknown top dead","0000-0003-4951-9447","0000-0002-9800-6544","c8838f8f-fb46-46eb-88d4-dfb44d9f5fe9",
